Date,Open,High,Low,Close,Volume,Market Cap
2014-08-23,0.001491,0.0014960000000000002,0.001485,0.0014939999999999999,23,"49,158"
2014-08-24,0.001495,0.001539,0.001492,0.001525,8,"49,302"
2014-08-25,0.001525,0.002019,0.001248,0.00201,8,"50,294"
2014-08-26,0.00201,0.0020469999999999998,0.001413,0.002046,21,"66,324"
2014-08-27,0.002049,0.0020829999999999998,0.0020440000000000002,0.002045,1,"67,610"
2014-08-28,0.0020440000000000002,0.002065,0.001521,0.001523,15,"67,468"
2014-08-29,0.001525,0.001791,0.001511,0.0017800000000000001,6,"50,373"
2014-08-30,0.0017800000000000001,0.002022,0.001564,0.002017,80,"58,809"
2014-08-31,0.002012,0.00202,0.001662,0.0016719999999999999,1,"66,474"
2014-09-01,0.0016719999999999999,0.0028829999999999997,0.001338,0.0028399999999999996,133,"55,270"
2014-09-02,0.002837,0.0033810000000000003,0.001906,0.0033420000000000004,134,"93,816"
2014-09-03,0.0033380000000000003,0.003597,0.0013460000000000002,0.003462,264,"110,411"
2014-09-04,0.0034630000000000004,0.003508,0.0034,0.003423,0,"114,581"
2014-09-05,0.003423,0.003672,0.002441,0.0036200000000000004,6,"113,268"
2014-09-06,0.0036200000000000004,0.003635,0.003618,0.003632,0,"119,835"
2014-09-07,0.001939,0.0034159999999999998,0.001939,0.0033759999999999997,131,"64,199"
2014-09-08,0.0033729999999999997,0.006659999999999999,0.001641,0.005752,47,"111,684"
2014-09-09,0.005756,0.005757,0.0039770000000000005,0.00404,68,"190,626"
2014-09-10,0.0040420000000000005,0.004845,0.004039,0.00477,299,"133,897"
2014-09-11,0.004772,0.006154,0.004053,0.006152,"2,126","158,145"
2014-09-12,0.00615,0.006179,0.00404,0.004061,176,"203,857"
2014-09-13,0.004061,0.004213000000000001,0.004038,0.004184,250,"134,633"
2014-09-14,0.004185,0.005164,0.004055,0.004062,9,"138,757"
2014-09-15,0.004061,0.004954999999999999,0.003783,0.0037939999999999996,511,"134,661"
2014-09-16,0.00379,0.0042439999999999995,0.003508,0.003515,816,"125,692"
2014-09-17,0.003514,0.004816,0.0032020000000000004,0.003669,875,"116,556"
2014-09-18,0.003665,0.004336,0.003041,0.004202,904,"121,574"
2014-09-19,0.0041979999999999995,0.004235,0.003403,0.003411,0,"139,297"
2014-09-20,0.0034100000000000003,0.003624,0.002712,0.002858,55,"113,148"
2014-09-21,0.002853,0.003254,0.002552,0.002576,2,"94,671"
2014-09-22,0.002578,0.004045,0.002565,0.004007,813,"85,596"
2014-09-23,0.004007,0.004034,0.0033689999999999996,0.0037070000000000002,680,"133,071"
2014-09-24,0.0037070000000000002,0.003718,0.003582,0.0037049999999999995,30,"123,144"
2014-09-25,0.002925,0.002925,0.0028699999999999997,0.002915,1,"97,182"
2014-09-26,0.002915,0.00305,0.002878,0.0030329999999999997,0,"96,895"
2014-09-27,0.0030269999999999997,0.0033770000000000002,0.002993,0.0031079999999999997,1,"100,614"
2014-09-28,0.003107,0.005519,0.0031,0.0035789999999999997,32,"103,306"
2014-09-29,0.0035770000000000003,0.005342,0.002652,0.005243,403,"118,933"
2014-09-30,0.005252000000000001,0.005307,0.0045969999999999995,0.0046630000000000005,2,"174,666"
2014-10-01,0.0046689999999999995,0.009633,0.003646,0.009581999999999999,255,"155,311"
2014-10-02,0.008867,0.150535,0.0033759999999999997,0.044253,"3,923","294,995"
2014-10-03,0.044265,0.044634,0.005632,0.008805,"1,065","1,473,480"
2014-10-04,0.008814,0.016878999999999998,0.007169,0.007234999999999999,68,"293,528"
2014-10-05,0.007236,0.008563,0.005287,0.008394,"1,298","241,081"
2014-10-06,0.00839,0.011763,0.007783,0.008904,31,"279,671"
2014-10-07,0.008918,0.011795,0.008255,0.008791,"1,055","297,343"
2014-10-08,0.008789,0.01165,0.008529,0.008805,23,"293,078"
2014-10-09,0.0088,0.012669,0.008685,0.01207,10,"293,512"
2014-10-10,0.012059,0.012123,0.008849,0.009762,515,"402,253"
2014-10-11,0.009757,0.009914,0.005699,0.006164,9,"325,520"
2014-10-12,0.006169,0.008348000000000001,0.006057,0.008328,0,"205,873"
2014-10-13,0.008314,0.008314,0.006712999999999999,0.007084999999999999,1,"277,520"
2014-10-14,0.007108,0.007441,0.005721,0.007261,154,"237,286"
2014-10-15,0.0072629999999999995,0.009887,0.007157999999999999,0.009858,"1,001","242,515"
2014-10-16,0.009852,0.009959,0.0032840000000000005,0.0057799999999999995,761,"329,003"
2014-10-17,0.005783,0.010196,0.005631000000000001,0.01015,245,"193,156"
2014-10-18,0.010156,0.010452,0.006318,0.010354,48,"339,236"
2014-10-19,0.010348999999999999,0.011787,0.010283,0.010518000000000001,"2,400","345,772"
2014-10-20,0.010509000000000001,0.012752,0.009531999999999999,0.009571,"1,000","351,207"
2014-10-21,0.009559999999999999,0.012891,0.009267000000000001,0.009275,358,"319,555"
2014-10-22,0.009267000000000001,0.010939,0.008895,0.010501,20,"309,807"
2014-10-23,0.010496,0.010911,0.008579,0.00861,"1,130","350,970"
2014-10-24,0.008614,0.010454000000000001,0.008495,0.008692,853,"288,091"
2014-10-25,0.008699,0.011483,0.008347,0.008683,507,"291,006"
2014-10-26,0.008688,0.012164,0.008502,0.008692,930,"290,836"
2014-10-27,0.008694,0.008966,0.00853,0.008545,319,"291,156"
2014-10-28,0.008551000000000001,0.011347,0.008537999999999999,0.00894,"1,271","286,456"
2014-10-29,0.008927,0.009114,0.008383,0.008389,101,"299,148"
2014-10-30,0.008392,0.010367,0.00838,0.008636,530,"281,310"
2014-10-31,0.008629000000000001,0.010582,0.006745999999999999,0.00677,687,"289,345"
2014-11-01,0.006776000000000001,0.0068319999999999995,0.006566,0.006783,269,"227,305"
2014-11-02,0.006790000000000001,0.008860999999999999,0.006768000000000001,0.008799,427,"227,816"
2014-11-03,0.008790000000000001,0.009018,0.006751999999999999,0.007209,588,"295,007"
2014-11-04,0.007201000000000001,0.008032,0.006864,0.008013,403,"241,704"
2014-11-05,0.008017,0.008412000000000001,0.007033,0.008317,396,"269,146"
2014-11-06,0.008317,0.008417000000000001,0.007368,0.0076760000000000005,344,"279,260"
2014-11-07,0.0076879999999999995,0.007916,0.007281,0.007894,325,"258,260"
2014-11-08,0.007888,0.015853,0.007888,0.008301000000000001,340,"265,029"
2014-11-09,0.008298,0.013614,0.007531,0.007629,514,"278,776"
2014-11-10,0.007608,0.008038,0.006313,0.00799,136,"255,607"
2014-11-11,0.007967,0.010289,0.007967,0.010287000000000001,91,"267,773"
2014-11-12,0.010295,0.011579,0.006642,0.011414,108,"346,109"
2014-11-13,0.011514,0.012319,0.010742,0.011267000000000001,0,"387,201"
2014-11-14,0.011205,0.011228,0.006991,0.009898,54,"376,861"
2014-11-15,0.009943,0.010295,0.006934,0.010152,193,"334,432"
2014-11-16,0.010114,0.010551000000000001,0.00762,0.010431999999999999,40,"340,176"
2014-11-17,0.010444,0.011034,0.008097,0.009302,217,"351,421"
2014-11-18,0.009311,0.012535,0.007214,0.007639,119,"313,398"
2014-11-19,0.007612000000000001,0.012102,0.007612000000000001,0.009181,2,"256,235"
2014-11-20,0.009175,0.009217,0.008584,0.008586,0,"308,962"
2014-11-21,0.010995999999999999,0.011042,0.010484,0.010525,6,"370,423"
2014-11-22,0.010548,0.010904,0.006024,0.006028,153,"355,376"
2014-11-23,0.006032,0.006716,0.006032,0.006657,4,"203,320"
2014-11-24,0.006645,0.008906,0.0066370000000000005,0.008669,278,"224,057"
2014-11-25,0.008668,0.010443000000000001,0.007428,0.009008,957,"292,352"
2014-11-26,0.009023999999999999,0.009972,0.008106,0.009945,110,"304,465"
2014-11-27,0.010001999999999999,0.01093,0.009965,0.010905,2,"337,546"
2014-11-28,0.010896,0.010920000000000001,0.007886,0.008282,166,"367,813"
2014-11-29,0.008275,0.008527,0.008223999999999999,0.008468999999999999,2,"279,392"
2014-12-01,0.008364,0.008387,0.008013,0.008343000000000001,249,"282,490"
2014-12-02,0.008343000000000001,0.008449,0.006951000000000001,0.006963,127,"281,808"
2014-12-03,0.0069700000000000005,0.008356,0.006836,0.008249,6,"235,476"
2014-12-04,0.008265,0.008993000000000001,0.008253,0.008904,85,"279,256"
2014-12-05,0.0089,0.00948,0.008222,0.009420999999999999,407,"300,769"
2014-12-06,0.009419,0.009755,0.009274,0.009744,10,"318,295"
2014-12-07,0.009746,0.010138,0.009705,0.010128,86,"329,395"
2014-12-08,0.010124,0.010153,0.009807,0.009807999999999999,363,"342,238"
2014-12-09,0.009807,0.009839,0.008686,0.009623,532,"331,575"
2014-12-10,0.009622,0.0098,0.008038,0.008836,"1,899","325,373"
2014-12-11,0.008785,0.010912,0.007811,0.010911,606,"297,176"
2014-12-12,0.008839,0.010523000000000001,0.008783,0.010223999999999999,802,"299,116"
2014-12-13,0.010218999999999999,0.010818000000000001,0.008681,0.010768999999999999,"2,251","345,886"
2014-12-14,0.010748,0.01113,0.009406,0.011076,57,"363,909"
2014-12-15,0.011068000000000001,0.011201000000000001,0.009354000000000001,0.010702,"1,359","374,799"
2014-12-16,0.010712000000000001,0.012211,0.009332,0.010139,824,"362,797"
2014-12-17,0.010131999999999999,0.01211,0.009791,0.009916,243,"343,213"
2014-12-18,0.009917,0.011681,0.009564,0.010896,24,"335,949"
2014-12-19,0.010888,0.010912,0.006543000000000001,0.006675,45,"368,985"
2014-12-20,0.006670000000000001,0.006922,0.0066370000000000005,0.006867,46,"226,069"
2014-12-25,0.006755,0.009555,0.006666,0.0070209999999999995,3,"229,232"
2014-12-26,0.007025,0.009926,0.006481000000000001,0.007542,41,"238,444"
2014-12-27,0.007534000000000001,0.0098,0.006337,0.006403,31,"255,820"
2014-12-28,0.006409000000000001,0.007361,0.006327,0.006792,173,"217,651"
2014-12-29,0.006802,0.006856999999999999,0.006312,0.006319,87,"231,070"
2014-12-30,0.00632,0.006357,0.006243,0.006255,852,"214,748"
2014-12-31,0.006259000000000001,0.006445,0.0062450000000000006,0.006445,0,"212,714"
2015-01-01,0.00645,0.00645,0.006383,0.0063880000000000004,0,"219,253"
2015-01-02,0.006319,0.006358,0.006312,0.006342,19,"214,824"
2015-01-03,0.006338,0.006344,0.005658,0.005658,11,"215,482"
2015-01-04,0.005659,0.005762,0.005023,0.005152,22,"192,453"
2015-01-05,0.005169,0.005397,0.0026079999999999996,0.002882,90,"175,829"
2015-01-06,0.0028829999999999997,0.003022,0.002863,0.003008,10,"98,098"
2015-01-07,0.003007,0.003851,0.002975,0.0038350000000000003,8,"102,311"
2015-01-08,0.003833,0.006924,0.003739,0.006744,6,"130,572"
2015-01-09,0.0067209999999999995,0.006929,0.004531,0.006848999999999999,16,"228,990"
2015-01-10,0.006912000000000001,0.006912000000000001,0.004703,0.004707,1,"235,536"
2015-01-11,0.004704,0.006431999999999999,0.004695,0.004793,22,"160,337"
2015-01-12,0.004801,0.004908,0.004784,0.0048200000000000005,7,"163,695"
2015-01-13,0.0048130000000000004,0.048454000000000004,0.003407,0.025068,"14,186","164,126"
2015-01-14,0.013444999999999999,0.034842000000000005,0.013013999999999998,0.023153,"7,276","458,802"
2015-01-15,0.022997,0.027275,0.006571,0.019599000000000002,377,"785,222"
2015-01-16,0.019527000000000003,0.020368,0.010603,0.016646,170,"666,838"
2015-01-17,0.016625,0.01789,0.009979,0.010961,113,"567,783"
2015-01-18,0.011005,0.015090000000000001,0.010709,0.014724000000000001,254,"375,874"
2015-01-19,0.014803,0.015041999999999998,0.010884999999999999,0.011173,99,"505,650"
2015-01-20,0.011071,0.011192,0.009022,0.009509,126,"378,170"
2015-01-21,0.009512,0.016464,0.006718000000000001,0.012320000000000001,650,"324,946"
2015-01-22,0.012343999999999999,0.016381,0.009543000000000001,0.009934,95,"421,720"
2015-01-23,0.009937999999999999,0.014091,0.009584,0.011646,219,"339,581"
2015-01-24,0.011637,0.016876,0.010814,0.016850999999999998,259,"397,679"
2015-01-25,0.016817,0.017332,0.010734,0.017240000000000002,356,"574,796"
2015-01-26,0.017265,0.020992,0.011531999999999999,0.011759,"1,007","590,132"
2015-01-27,0.011746,0.016891999999999997,0.011004,0.016728,129,"401,583"
2015-01-28,0.01672,0.016922,0.009770000000000001,0.010065000000000001,22,"571,736"
2015-01-29,0.010041,0.015041999999999998,0.009491,0.010043,493,"343,432"
2015-01-30,0.010011,0.014783000000000001,0.009922,0.010529,27,"342,503"
2015-01-31,0.01053,0.014571,0.009085,0.009133,777,"360,302"
2015-02-01,0.009108,0.009198,0.007166,0.007946,7,"311,727"
2015-02-02,0.007929,0.011382,0.007804000000000001,0.011208,16,"271,432"
2015-02-03,0.011197,0.011559999999999999,0.009431,0.009542,11,"383,330"
2015-02-04,0.009548000000000001,0.010548,0.009289,0.009509,263,"326,895"
2015-02-05,0.009509,0.010062999999999999,0.009029,0.00933,95,"325,677"
2015-02-06,0.009336,0.009693,0.009093,0.009345000000000001,16,"319,816"
2015-02-07,0.009346,0.009684,0.009346,0.009576000000000001,198,"320,406"
2015-02-08,0.009574,0.009789,0.00913,0.009226999999999999,82,"328,273"
2015-02-09,0.009226999999999999,0.00925,0.008962999999999999,0.009079,59,"313,808"
2015-02-10,0.009091,0.009409,0.007718000000000001,0.007858,89,"311,770"
2015-02-11,0.00785,0.007978,0.007784999999999999,0.007818,129,"269,293"
2015-02-12,0.007825,0.009834,0.007773,0.007918000000000001,330,"268,515"
2015-02-13,0.007923999999999999,0.008584,0.007906,0.008414,111,"271,956"
2015-02-14,0.008412000000000001,0.010768999999999999,0.008412000000000001,0.009212,11,"288,910"
2015-02-15,0.009197,0.009669,0.008145999999999999,0.00835,24,"315,950"
2015-02-16,0.00839,0.009403,0.008183,0.00835,28,"288,301"
2015-02-17,0.008355,0.008782,0.008301000000000001,0.008699,159,"287,138"
2015-02-18,0.008704,0.008727,0.008302,0.008440000000000001,0,"299,190"
2015-02-19,0.008444,0.008662999999999999,0.008418,0.008593,122,"290,282"
2015-02-20,0.008578,0.008822,0.008543,0.008714,0,"294,931"
2015-02-21,0.008703,0.008796,0.007789,0.00782,34,"299,250"
